timestamp,user,fullname,text,retweets,replies,likes,,
2016-02-22T01:44:19,FrustIndian,TheFrustratedIndian,"@ArvindKejriwal Folded Hands For a Coward and Psychopath? Sir, You are an amazing Talent, Chameleon.",58,3,79,,
2016-02-22T01:49:55,FrustIndian,TheFrustratedIndian,"On odd days will call him Coward n Psycho, even days will request with folded Hands,Anything to avoid Responsibilityhttps://twitter.com/ArvindKejriwal/status/701580858428231680 …",28,0,31,,
2016-02-22T02:22:00,FrustIndian,TheFrustratedIndian,"@ArvindKejriwal Haanji Report Update karne ke liye, Movie Reviews Dene ke liye, Anpna Prachaar karne ke liye hi to aapko CM banaya Hai.",7,3,36,,
2016-02-22T05:09:29,FrustIndian,TheFrustratedIndian,"Remember Who The Real Hero is, One Sacrificed Himself for Country, other will sacrifice the Country Given any Chancepic.twitter.com/XM4gFo3mCH",139,6,70,,
2016-02-22T05:41:45,FrustIndian,TheFrustratedIndian,@imaish14_sharma I know this statement is gross generalization but in this case Like Fathers Like Sons.,0,1,1,,
2016-02-22T05:48:32,FrustIndian,TheFrustratedIndian,But why co-operate with police When Judge @BDUTT has already given them clean chit and passed the innocent Verdict?https://twitter.com/BDUTT/status/701643800897163264 …,78,10,62,,
2016-02-22T06:03:23,FrustIndian,TheFrustratedIndian,"Actually No one Raised Those Slogans, संघियों के कान बज रहे थे,Just to malign innocent STUDENTS.",18,2,14,,
2016-02-22T06:19:40,FrustIndian,TheFrustratedIndian,"Yup, Paint Underprivileged brilliant student picture n Let the Victim Game Begin,Odds will always be in their Favor.https://twitter.com/abpnewshindi/status/701643169809600512 …",15,3,10,,
2016-02-22T06:25:36,FrustIndian,TheFrustratedIndian,Those who are agitating are more wayward than backward,8,0,7,,
2016-02-22T06:50:46,FrustIndian,TheFrustratedIndian,"Forget Police, in University even when Warden asked about something gone wrong, Universal response was, Sir Some outside Goons.",9,2,10,,
2016-02-22T07:08:44,FrustIndian,TheFrustratedIndian,Haanji Poor Man's Son is earning more than average Indian n Why he wasn't doing what he came to do? STUDY Remember?https://twitter.com/IndiaTodayFLASH/status/701653885467783168 …,14,2,13,,
2016-02-22T07:18:00,FrustIndian,TheFrustratedIndian,BHU https://twitter.com/DDNewsHindi/status/701663468957532160 …,5,0,8,,
2016-02-22T08:03:36,FrustIndian,TheFrustratedIndian,"एक ब्राह्मण पुत्र भड़क गया, रिजर्वेशन वालो के ऐसी की तैसी, अब तो हमें भी चाहिए रिजर्वेशन. 

 http://goo.gl/rmZZ5s ",11,3,5,,
2016-02-22T08:04:17,FrustIndian,TheFrustratedIndian,"Yup, Bombard us with what he has to say while completely ignoring the Bravehearts who sacrificed themselves. Nice.https://twitter.com/IndiaToday/status/701677650587168768 …",11,2,7,,
2016-02-22T08:23:25,FrustIndian,TheFrustratedIndian,"Which Side's Brave Martyrs? Kindly clarify,You're the One who wept buckets for #Ishrat so Pardon us for Confusion.https://twitter.com/NitishKumar/status/701682046096117760 …",27,1,36,,
2016-02-22T08:30:23,FrustIndian,TheFrustratedIndian,@Punit_ISM Haanji :) why aren't we surprised?,0,1,0,,
2016-02-22T10:07:19,FrustIndian,TheFrustratedIndian,#UmarKhalid  the Kashmir ki Azadi activist now believes in a world without borders. Cute.http://www.thefrustratedindian.com/2016/02/umar-khalid-the-kashmir-ki-azadi-activist-now-believes-in-a-world-without-borders-cute/ …,19,4,16,,
2016-02-22T10:44:49,FrustIndian,TheFrustratedIndian,"leech celebrates Killin of Jawans,threatens war,Journos Declare him innocent,saving Judge the bother,Indeed Long wayhttps://twitter.com/ShekharGupta/status/701712786905149440 …",23,0,14,,
2016-02-22T11:20:28,FrustIndian,TheFrustratedIndian,"Haanji, Very Innocent. https://twitter.com/TajinderBagga/status/701552704716341248 …",42,4,23,,
2016-02-22T11:29:24,FrustIndian,TheFrustratedIndian,"Example of Chor ki dadhi me tinka

No one called #UmarKhalid terrorist. Now he and MSM proclaim he is not a terrorist.",21,0,18,,
2016-02-22T11:49:52,FrustIndian,TheFrustratedIndian,@grwlbpa I mean why I will compare a Martyr Hero to a Whining victim playing nobody?,0,0,1,,
2016-02-22T11:53:31,FrustIndian,TheFrustratedIndian,"@bhak_sala @Ram_Guha He wrote History, it need not be accurate. :)",0,0,4,,
2016-02-22T13:57:17,FrustIndian,TheFrustratedIndian,"Dhoni and #MohanLal echo the sentiments of a nation of 1.2 Billion, minus a few millions of course.http://www.thefrustratedindian.com/2016/02/dhoni-mohan-lal/ …",31,4,18,,
2016-02-22T14:42:31,FrustIndian,TheFrustratedIndian,When @BDUTT has already accepted that she is Anti National Presstitute why You @smritiirani Ji Humiliate Her More?pic.twitter.com/8OGY2Zk6L1,33,1,32,,
2016-02-22T16:10:08,FrustIndian,TheFrustratedIndian,Ram Guha spews more biased venom than laxman sivaramakrishnan,6,1,13,,
2016-02-22T16:11:36,FrustIndian,TheFrustratedIndian,Mr. Kamaal you are afraid of rising tide of the Nationalism in this country which was missing since years.. - Arnab,29,1,34,,
2016-02-22T16:15:44,FrustIndian,TheFrustratedIndian,"On a scale of 1 - Titli, how badly does Ram Guha hate his own name?",3,1,12,,
2016-02-22T16:30:10,FrustIndian,TheFrustratedIndian,"Watching Arnab's show for the first time, realized he is a normal Twitter user sitting in a news studio.",19,1,39,,
2016-02-22T16:36:26,FrustIndian,TheFrustratedIndian,"Omar Khalid, who is a terrorists supporter and quite famous for shouting Anti India slogans can roam freely in JNU but police can't..",25,2,28,,
2016-02-22T16:39:34,FrustIndian,TheFrustratedIndian,"Arnab on News Hour Tonight is Behaving Like Beatrix Kiddo From Kill Bill, Merciless,Exacting, Fierce and annihilating the Opposition. Fun. ",15,0,29,,
2016-02-22T17:15:48,FrustIndian,TheFrustratedIndian,"Mai akhiri saans tak inse ladta rahunga. Thakunga nahi,Haaroonga nahi,Jhukne ka Sawaal hi nahi uthta. Modi's warcryhttp://www.thefrustratedindian.com/2016/02/modi-in-odisha-modi-declares-an-all-out-war-against-the-left-bloc/ …",36,1,31,,
2016-02-22T17:52:48,FrustIndian,TheFrustratedIndian,"@RanaAyyub one Describing You, From same sourcepic.twitter.com/ChMaEqeGNr",3,4,12,,
2016-02-23T00:31:50,FrustIndian,TheFrustratedIndian,"Brave Indian Soilders Martyred, while local Mosques played Jivey, jivey Pakistan! On loudspeakers during Pampore action.",19,3,4,,
2016-02-23T00:41:27,FrustIndian,TheFrustratedIndian,"If I was a Leftist Journos, I wld say Hyper Nationalist Indian Soilders killed Dissenters in EDI bldg who were fighting for Azadi. #Pampore",5,1,8,,
2016-02-23T01:19:01,FrustIndian,TheFrustratedIndian,"@digvijaya_28 Aur Congress toh abhi bhi ek ""Angrez"" ke prati samarpit hai. ",0,0,6,,
2016-02-23T05:19:31,FrustIndian,TheFrustratedIndian,"Ramachandra Guha is so biased, he focuses more on his story than history",9,1,16,,
2016-02-23T06:44:26,FrustIndian,TheFrustratedIndian,"Rowdy lawyers represent nationalists
India intolerant butJNU not guilty
Umar attacked because he is Muslim
And morehttp://www.thefrustratedindian.com/2016/02/jnu-controversy-liberals-their-hollow-arguments-their-gross-generalizations-their-weak-defense/ …",15,2,11,,
2016-02-23T08:17:48,FrustIndian,TheFrustratedIndian,Now I am aiming for #Nishan-e-Pakistanhttps://twitter.com/RanaAyyub/status/702042729040072704 …,20,2,18,,
2016-02-23T09:08:08,FrustIndian,TheFrustratedIndian,There is no true gender equality until men get the same number of likes as women when they post their selfies or change their DPs,9,1,20,,
2016-02-23T10:48:56,FrustIndian,TheFrustratedIndian,"Only Good News to have come out of JNU in recent weeks is that They are using Condoms, We Certainly don't want them to Reproduce.",72,6,74,,
2016-02-23T10:51:34,FrustIndian,TheFrustratedIndian,"@TFI_Unofficial Condoms are only 99% Effective, and Afzals are Dheeth, Kuchh to Nikal hi aayenge ",1,3,2,,
2016-02-23T10:51:43,FrustIndian,TheFrustratedIndian,"modi is still guilty despite proven innocent several times..
But JNU students are innocents until proven guilty.

-From diary of a Libtard",57,2,51,,
2016-02-23T11:11:55,FrustIndian,TheFrustratedIndian,"इधर चला मैं उधर चला, जाने कहां मैं किधर चला, फिसल गया, ये मोदी तूने क्या किया?https://twitter.com/ArvindKejriwal/status/702086824148148224 …",14,4,25,,
2016-02-23T11:13:46,FrustIndian,TheFrustratedIndian,"Normal People: Amen
Feminists: Awomen
Kejriwal: Modi",15,0,28,,
2016-02-23T11:17:49,FrustIndian,TheFrustratedIndian,"Like the Protagonist of this Movie, Sir Ji @ArvindKejriwal Ji is special needs Kid.",3,3,8,,
2016-02-23T11:19:43,FrustIndian,TheFrustratedIndian,@irahulchitti कुछ तो निकल ही चुके हैं ,1,0,0,,
2016-02-23T11:24:43,FrustIndian,TheFrustratedIndian,"Even after Your innocent Verdict @BDUTT They are asked to follow Rules and regulations,Write another piece Barkha jihttps://twitter.com/ANI_news/status/702089324746047489 …",25,1,20,,
2016-02-23T12:02:39,FrustIndian,TheFrustratedIndian,"#DescribeInOneWord 
People Using Condoms - Smart 
JNU Students using Condoms- Kind",5,1,12,,
2016-02-23T12:18:23,FrustIndian,TheFrustratedIndian,Hyderabad's Nizam wanted to join Pak against the will of people.Patel deployed Army.BSF deployed at JNU to protect Integrity of India again.,16,2,20,,
2016-02-23T12:28:36,FrustIndian,TheFrustratedIndian,"@ananthu123 Yes on October 1947, Maharaj Ranjitsingh along with his people accepted the accession. :)",0,0,0,,
2016-02-23T12:30:05,FrustIndian,TheFrustratedIndian,@ananthu123 Maharaja Hari Singh*,0,0,0,,
2016-02-23T18:27:14,FrustIndian,TheFrustratedIndian,We condemn the RSS Wing of Israel in strongest possible words. Shame on BJP #emergency #silentpmpic.twitter.com/Cdk5YNUjhs,171,18,84,,
2016-02-23T18:43:52,FrustIndian,TheFrustratedIndian,@prajulchauhan wow,0,1,0,,
2016-02-23T18:44:10,FrustIndian,TheFrustratedIndian,@ootbdevk yes and still there.,0,1,0,,
2016-02-23T19:19:37,FrustIndian,TheFrustratedIndian,"In awe of Kejriwal
Itna footage khaate hain, par bilkul patle hain",7,3,9,,
2016-02-23T19:22:18,FrustIndian,TheFrustratedIndian,"मुह में रजनीगंधा कदमों में Endia, Dream On.pic.twitter.com/DxQDU76bkE",24,6,30,,
2016-02-23T19:33:22,FrustIndian,TheFrustratedIndian,"Shouted Anti National Slogans, Ran away, Approached Court to save ass,Hides,Forced to surrender, Kaise Krantikari Ho Be?Cheen ke Loge Azadi?",30,5,38,,
2016-02-24T06:13:40,FrustIndian,TheFrustratedIndian,"Sanjay Dutt to walk Free,if only you were intelligent (being Human)enough to Employ a Driver, You could've saved Yourself This much Trouble.",11,1,20,,
2016-02-24T07:47:57,FrustIndian,TheFrustratedIndian,"India became the sixth nation in the world to indigenously Design, Develop and Build a ballistic missile submarinehttp://www.thefrustratedindian.com/2016/02/ins-arihant/ …",19,1,19,,
2016-02-24T14:10:36,FrustIndian,TheFrustratedIndian,"Smriti Irani gives a fact based befitting reply to liberals
Now liberals will counter this with Jokes on
her career as TV actress.",696,27,481,,
2016-02-24T14:24:05,FrustIndian,TheFrustratedIndian,Look I was not wrong pic.twitter.com/ASI4tC2JaQ,29,5,21,,
2016-02-24T15:09:34,FrustIndian,TheFrustratedIndian,"Haven't Heard this Brilliant Speech in a Long Long Time, This ain't Police, This ain't Arnab Goswami This is Smriti Irani. Kudos.",400,11,397,,
2016-02-24T15:09:51,FrustIndian,TheFrustratedIndian,"The last ball, which Dhoni hit for a six, is symbolic of the libtards' arguments against him",10,0,18,,
2016-02-24T16:00:22,FrustIndian,TheFrustratedIndian,"@mailitian86 Yup will be posting it, give us some time :)",0,0,0,,
2016-02-24T16:26:47,FrustIndian,TheFrustratedIndian,Bangladeshi batsmen falling apart like the libtard logic,6,0,19,,
2016-02-24T16:34:07,FrustIndian,TheFrustratedIndian,@rupasubramanya listen smriti irani's speech of today,0,1,2,,
2016-02-24T16:39:39,FrustIndian,TheFrustratedIndian,@mailitian86 Thanks :),0,0,0,,
2016-02-24T16:46:29,FrustIndian,TheFrustratedIndian,"Kamlesh Tiwari Rings a Bell?That was Alternate reading as well,Academics wore Hijab n became a Silent 6 Yr old or 9?pic.twitter.com/iiTLJqYiRM",22,2,23,,
2016-02-24T17:01:29,FrustIndian,TheFrustratedIndian,Here is the full video and top quotes of Smriti Irani's all out attack on the opposition.http://www.thefrustratedindian.com/2016/02/smriti-irani-jackhammered-the-opposition-here-are-the-top-quotes/ …,155,3,148,,
2016-02-25T06:04:57,FrustIndian,TheFrustratedIndian,The Telegraph is aunty establishment,13,1,15,,
2016-02-25T06:23:51,FrustIndian,TheFrustratedIndian,"Rahul Gandhi is Dumb. 
Alternate Reading 
Rahul Gandhi is Delightfully Dumb.",29,6,43,,
2016-02-25T07:09:35,FrustIndian,TheFrustratedIndian,"@cvijay88 Congress must be delighted that he didn't speak,he would have stolen Smriti Irani's thunder but not in a way they would have liked",1,1,1,,
2016-02-25T07:48:06,FrustIndian,TheFrustratedIndian,"The Telegraph is a News Paper.
#AlternateReading
The Telegraph is Cheaper than Saras Salil.",14,1,19,,
2016-02-25T10:00:31,FrustIndian,TheFrustratedIndian,What happens when Tyler Durden takes an open class on nationalism at JNU?http://www.thefrustratedindian.com/2016/02/jnu-students-tyler-durden/ …,6,0,9,,
2016-02-25T14:29:06,FrustIndian,TheFrustratedIndian,"""And ordered him to arrested Modi ""
Complete statementhttps://twitter.com/BDUTT/status/702856542232530944 …",28,9,26,,
2016-02-25T16:29:04,FrustIndian,TheFrustratedIndian,"@bhak_sala almost all of them are mentioned, one from my side @ArvindKejriwal :P",0,2,6,,
2016-02-25T17:21:35,FrustIndian,TheFrustratedIndian,"Undereducated?Modi’s second wife?Kaamwali-bai?

She kept quiet

But when she answered,they had to leave their seatshttp://www.thefrustratedindian.com/2016/02/smriti-irani-speech-logical-fact-based-and-very-angry/ …",44,3,43,,
2016-02-25T17:26:33,FrustIndian,TheFrustratedIndian,"Sanjay Jha is ridiculous
Alternate Reading 
(There's none on Sanjay Jha)",1,2,17,,
2016-02-25T17:48:09,FrustIndian,TheFrustratedIndian,Read on to know why #RailBudget2016 is the most professional rail budget yet? #SureshPrabhuhttp://www.thefrustratedindian.com/2016/02/suresh-prabhu-presents-the-most-professional-rail-budget-yet/ …,10,5,6,,
2016-02-25T19:14:14,FrustIndian,TheFrustratedIndian,Communists are good at Stalin. They can Brinda house down.,12,3,19,,
2016-02-26T06:25:07,FrustIndian,TheFrustratedIndian,"तुम कुछ कहो हम तुम्हारे कथन को कहें तुमने तो कुछ ना कहा,किंतु तुम्हारा कथन हमारा हो गया? 
यारा भांग खाकर राज्य सभा में नहीं आते।",13,1,13,,
2016-02-26T06:38:04,FrustIndian,TheFrustratedIndian,@smritiirani should have been a feminist icon but will never be.She isnt a leftist and doesnt portray women as weakhttp://www.thefrustratedindian.com/2016/02/smriti-irani-feminist-icon/ …,21,0,19,,
2016-02-26T06:44:11,FrustIndian,TheFrustratedIndian,"Is Mohammed Shami a religious sentiment?
coz he gets hurt all the time",13,0,12,,
2016-02-26T06:52:02,FrustIndian,TheFrustratedIndian,They have Strange way of agreeing to what @smritiirani wanted to say in the First place. Anyway. Not Surprised.https://twitter.com/ibnlive/status/703094130243571712 …,20,0,20,,
2016-02-26T09:55:57,FrustIndian,TheFrustratedIndian,"Budget 2016-17 is likely to focus on Rural Economy, Startups, Infrastructure and Cashless Transactions

http://www.thefrustratedindian.com/2016/01/budget-2016-17-is-likely-to-focus-on-rural-economy-startups-infrastructure-and-cashless-transactions/ …",7,0,5,,
2016-02-26T12:39:54,FrustIndian,TheFrustratedIndian,#SaveOurChildrenhttps://twitter.com/bhak_sala/status/703190279231131648 …,1,1,1,,
2016-02-26T16:55:47,FrustIndian,TheFrustratedIndian,"#IshratNewsbreak After GK Pillai’s confirmation, one thing is certain, Her name was Ishrat and She WAS a Terroristhttp://www.thefrustratedindian.com/2016/02/gk-pillais-revelations-her-name-was-ishrat-jahan-and-she-was-a-terrorist/ …",188,5,122,,
2016-02-27T08:42:22,FrustIndian,TheFrustratedIndian,"Hey! JNU Blockheads, This is what Devi Mahatmya of Markandey Puraan tells about Devi Durga and #Mahishasur
http://www.thefrustratedindian.com/2016/02/mahishasura-jnu/ …",9,1,12,,
2016-02-27T10:57:59,FrustIndian,TheFrustratedIndian,"Everyone remembers the 2002 Gujarat riots, no one remembers Godhra

http://www.thefrustratedindian.com/2014/02/remembering-godhra/ …",24,2,9,,
2016-02-27T13:34:34,FrustIndian,TheFrustratedIndian,aur Hafeez ji saeed ho gaye.,10,1,18,,
2016-02-27T13:50:19,FrustIndian,TheFrustratedIndian,Jitni hamare kuch players ki age hai usse jyada baar to Afridi retirement leke wapas aaye hain. #Legend,5,1,9,,
2016-02-27T13:50:32,FrustIndian,TheFrustratedIndian,"Even the Pakistani top order wants Twitter to make fun of Afridi, hence they are getting out early so he comes to bat.",7,1,7,,
2016-02-27T14:03:36,FrustIndian,TheFrustratedIndian,अब ये कौन बोल रहा है की कोहली ने तो अंपायर पर निशाना लगाया था ?,13,0,12,,
2016-02-27T14:07:20,FrustIndian,TheFrustratedIndian,जीजा जी भी चलते बने| दीदी की उम्र लम्बी हो.,10,1,13,,
2016-02-27T14:09:16,FrustIndian,TheFrustratedIndian,"aiyyo, tweet type karne se pehle out ho ja rahe hain ye log, thoda to time do re baba.",14,0,21,,
2016-02-27T14:14:27,FrustIndian,TheFrustratedIndian,Boom boom Afridi. Boom. BOOM. Not Blast.,6,3,10,,
2016-02-27T14:19:54,FrustIndian,TheFrustratedIndian,"पाकिस्तानी प्लेयर्स के लिए अच्छी बात ये है की मैच जल्दी ख़तम होने वाला है, घर वापस जाकर अपनी साइकिल पंचर की दूकान सुबह जल्दी खोल सकते हैं|",21,2,27,,
2016-02-27T14:31:53,FrustIndian,TheFrustratedIndian,What the Pakistan batsmen need right now.pic.twitter.com/bzthArhXu2,18,4,23,,
2016-02-27T14:36:49,FrustIndian,TheFrustratedIndian,Agar aapke pas Burnol hai to turant JNU bhej dijiye. #HelpYourBrothers,31,3,32,,
2016-02-27T14:42:19,FrustIndian,TheFrustratedIndian,"""Tum Kitne Afridi out karoge, har batsman Afridi Niklega""",23,2,37,,
2016-02-27T15:29:46,FrustIndian,TheFrustratedIndian,"Pic1- Indian Fans During Pakistan Innings.
Pic2- Indian Fans During Indian Innings.
#IndvsPakpic.twitter.com/FCg83uHLlE",94,4,95,,
2016-02-27T15:59:37,FrustIndian,TheFrustratedIndian,Pakistani are praising Mohammad Amir as if he can become next Ashish Nehra....,10,2,17,,
2016-02-27T16:00:36,FrustIndian,TheFrustratedIndian,Wahab Riaz karke nahin aaya,7,0,14,,
2016-02-27T16:33:48,FrustIndian,TheFrustratedIndian,"Did our four-fathers get freedom from Endia only to get beaten by them in cricket matches.
~ Question on every Pakistani's mind today.",16,3,30,,
2016-02-27T16:50:36,FrustIndian,TheFrustratedIndian,"Rameez Raza ( to Shahid Afridi ) : Bura lag raha hai India se har kar?
Afridi : Nahi, ab to aadat si hai mujhko aise jeene me...",31,5,45,,
2016-02-27T17:14:59,FrustIndian,TheFrustratedIndian,"Final Pic. 
Pakistani Fans 
#IndvsPakpic.twitter.com/3dJ9SuDUnu",11,2,21,,
2016-02-27T17:27:12,FrustIndian,TheFrustratedIndian,"And They Trampled Hapless Minorities Again.
#IndvsPak",37,3,71,,
2016-02-28T02:46:50,FrustIndian,TheFrustratedIndian,These morons won't mind whole world burning as long as Narendra Modi Burns with it. Sigh.https://twitter.com/NewsX/status/703606368335298560 …,26,1,26,,
2016-02-28T04:15:59,FrustIndian,TheFrustratedIndian,"क्या @abhisar_sharma  मियां मतलब इतनी नफरत अपने प्रधानमंत्री के लिए 
https://twitter.com/AndColorPockeT/status/703794760171958277 …",10,1,11,,
2016-02-28T06:46:28,FrustIndian,TheFrustratedIndian,Shameful incident happened there isn't Disgrace but movie based on the same brings disgrace 2 the name of the city?http://indianexpress.com/article/entertainment/bollywood/aligarh-banned-in-aligarh-but-theres-nothing-official-about-it/#st_refDomain=t.co&st_refQuery=/39DdWznyHp …,13,2,7,,
2016-02-28T08:09:46,FrustIndian,TheFrustratedIndian,Here's our take on the bad times of the king of good times #VijayMallyahttp://www.thefrustratedindian.com/2016/02/rise-and-fall-of-vijay-mallya/ …,1,2,4,,
2016-02-28T09:13:55,FrustIndian,TheFrustratedIndian,"Roses are red
Violets are blue
Rajdeep's watch is stuck
in 2002",26,1,34,,
2016-02-29T02:49:31,FrustIndian,TheFrustratedIndian,Budget wale babu mera Tax ghata do,5,1,9,,
2016-02-29T03:47:44,FrustIndian,TheFrustratedIndian,"Tailor is no Good,could hv clothed Half of Africa with her Trunk n she will still b equally covered
#RachelMcAdamspic.twitter.com/3f0mzAPg9e",5,2,6,,
2016-02-29T03:59:28,FrustIndian,TheFrustratedIndian,Forget Leonardo This man Deserves Oscar in Best Actor Category.https://twitter.com/ArvindKejriwal/status/704150832959229952 …,27,6,20,,
2016-02-29T04:05:09,FrustIndian,TheFrustratedIndian,"@jigar1141 Really? Thanks, we didn't know, Crying our Hearts Out. ",0,0,1,,
2016-02-29T04:09:09,FrustIndian,TheFrustratedIndian,And He Deserves Oscars For Original Screenplay as well.https://twitter.com/ArvindKejriwal/status/704151243736764420 …,12,0,11,,
2016-02-29T04:55:54,FrustIndian,TheFrustratedIndian,The internet breaks in 3..2.. #LeonardoDiCaprio #Oscars,7,2,11,,
2016-02-29T04:56:07,FrustIndian,TheFrustratedIndian,"Finally 
Leonardo Dicaprio The Oscar winner. ",8,0,16,,
2016-02-29T05:02:57,FrustIndian,TheFrustratedIndian,"Relaxed Leonardo Dicaprio Fans Right Now. 
#Oscarspic.twitter.com/dt79zJ6u8d",20,2,24,,
2016-02-29T05:07:00,FrustIndian,TheFrustratedIndian,Leonardo Dicaprio After his #Oscars Win.pic.twitter.com/vQ5Vwjn4CG,3,0,7,,
2016-02-29T07:06:23,FrustIndian,TheFrustratedIndian,#VikasKaBudgethttps://twitter.com/IndianExpress/status/704200674607656960 …,8,1,2,,
2016-02-29T07:51:48,FrustIndian,TheFrustratedIndian,"Leonardo got the Oscar, Ravish is curious to know about full ""CAST"" of movie which got him Oscar.",25,0,20,,
2016-02-29T09:46:06,FrustIndian,TheFrustratedIndian,#budget2016 : Here's a quick summary of key budget expenditure planned and certain important tax rebateshttp://www.thefrustratedindian.com/2016/02/budget2016/ …,4,0,3,,
2016-02-29T16:30:04,FrustIndian,TheFrustratedIndian,pic.twitter.com/2PPPRi4NoY,13,2,8,,
2016-02-29T17:01:50,FrustIndian,TheFrustratedIndian,"Modi writes a letter to RSS, a letter that he never sends.This is a figment of our imagination but not hyperromantichttp://www.thefrustratedindian.com/2016/02/modis-letter-to-mohan-bhagwat-the-letter-he-never-sent/ …",11,1,13,,
2016-03-01T07:50:51,FrustIndian,TheFrustratedIndian,"Kejriwal’s love for Punjab doesn’t amuse me, but his romance with Khalistanis scares me certainly

Our report:http://www.thefrustratedindian.com/2016/03/rekindling-the-flames-of-khalistan-the-dangerous-games-of-kejriwal-in-punjab/ …",29,5,31,,
2016-03-01T15:35:44,FrustIndian,TheFrustratedIndian,There have been a lot of bad decisions in #AsiaCupT20 but none as bad as letting Rameez Raja into the commentary box,11,1,13,,
2016-03-01T16:21:11,FrustIndian,TheFrustratedIndian,Deja Yu: the familiar feeling of ecstasy when you watch @YUVSTRONG12 belt sixes,11,0,8,,
2016-03-01T16:49:59,FrustIndian,TheFrustratedIndian,Siriwardana sounds more like an iOS update than a cricketer,6,0,2,,
2016-03-01T16:53:04,FrustIndian,TheFrustratedIndian,Prashant Kishor is the Aamir Khan of Political Campaigning and this is not a compliment. Here's why:http://www.thefrustratedindian.com/2016/03/prashant-kishor-up-congress/ …,5,1,9,,
2016-03-01T18:18:43,FrustIndian,TheFrustratedIndian,Irony was caught in a compromising position in a leaked sex tape *1984*https://twitter.com/ndtv/status/704696203179532288 …,23,1,14,,
2016-03-02T06:40:08,FrustIndian,TheFrustratedIndian,"@Sanguakshi didn't get you. Please elaborate ?
@Kabirsinghn",0,1,0,,
2016-03-02T06:42:49,FrustIndian,TheFrustratedIndian,"When so called intellectual starts attacking normal RWs cause of their insecurity you know RWs are hitting em hard.
#IStandWithShilpiTiwari",99,0,62,,
2016-03-02T07:13:18,FrustIndian,TheFrustratedIndian,@Sanguakshi do you really think a portal with half million followers shd post any video on serious issue like Ishrat without verification ?,0,3,0,,
2016-03-02T07:22:28,FrustIndian,TheFrustratedIndian,"Folks we don't share videos on requests unless we are sure about authenticity of items.

Don't approach us.. thanks.",4,4,22,,
2016-03-02T07:27:50,FrustIndian,TheFrustratedIndian,"For people complaining that we should be ashamed for being RW
Sharing/not sharing a video won't make us less or more right winger than you",3,0,9,,
2016-03-02T10:24:54,FrustIndian,TheFrustratedIndian,Here’s a blow by blow & fact by fact analysis of Vemula’s death.Read without prejudices.Decide without compulsionshttp://www.thefrustratedindian.com/2016/03/rohith-vemula-death/ …,50,0,30,,
2016-03-02T11:31:41,FrustIndian,TheFrustratedIndian,"Freedom fighters hai ya Baap ki property, jo aise baant raha hai Pappu?https://twitter.com/ANI_news/status/704990955594584064 …",16,0,8,,
2016-03-02T11:35:02,FrustIndian,TheFrustratedIndian,"Sunte ho ke pata nahi, par gareebon kahatey huye dekhe zaroor hai.https://twitter.com/ANI_news/status/704988595438772225 …",3,0,6,,
2016-03-02T13:17:34,FrustIndian,TheFrustratedIndian,Sonia Gandhi and Congress Party Members after @OfficeOfRG Speech.pic.twitter.com/eMDTuSQE4s,19,0,8,,
2016-03-02T13:49:04,FrustIndian,TheFrustratedIndian,Is that a sly confession? #RahulGandhiinLokSabhahttps://twitter.com/TimesNow/status/704995952524791808 …,9,2,7,,
2016-03-02T14:00:06,FrustIndian,TheFrustratedIndian,How @OfficeOfRG's speeches are writtenpic.twitter.com/A14hTdjno1,17,1,13,,
2016-03-02T14:20:08,FrustIndian,TheFrustratedIndian,"""Eminent Journalists"" have us believe Bail=Innocence Proved, Damn with Further Investigation.https://twitter.com/ANI_news/status/705031222624284672 …",9,1,7,,
2016-03-02T16:20:05,FrustIndian,TheFrustratedIndian,"Modi Sarkar Haramkhor hai
Muslimo! Home Minister ko Ghero

#AAPMLA us par se Muslim,Itna to banta hai

Our Report:

http://www.thefrustratedindian.com/2016/03/aap-mla-amanatullah-khan/ …",14,1,8,,
2016-03-02T16:32:30,FrustIndian,TheFrustratedIndian,"Followed by <Big Handle>
Fan of <Fav Politician>
<Falana> and <Dhimaka> type people stay away

The most ridiculous Twitter Profile Template",5,1,10,,
2016-03-02T16:42:22,FrustIndian,TheFrustratedIndian,यहाँ अफिडेविट बदल रहे हैं और इंजिनियरिंग के लड़के कपड़े भी नहीं बदलते |,16,0,16,,
2016-03-03T02:48:19,FrustIndian,TheFrustratedIndian,Festive cause Infection is Free to spread itself even more?Did they read 23 pages or its too long 4 Intellectuals?https://twitter.com/IndiaToday/status/705221566687268865 …,16,2,14,,
2016-03-03T07:42:09,FrustIndian,TheFrustratedIndian,"@ashutosh83B But This is Speech of Chief Minister, Graceful and Measured. Isn't it?pic.twitter.com/z2UKimxzzg",9,0,14,,
2016-03-03T07:51:09,FrustIndian,TheFrustratedIndian,"कुछ लोगों की ऊम्र बढ़ती है समझ नही- #NaMoInSansad 
Rahul Gandhi - pic.twitter.com/c1apHSXwTg",17,1,23,,
2016-03-03T07:56:13,FrustIndian,TheFrustratedIndian,"Opposition Parties Trying to save themselves after Narendra Modi's Speech.
#NaMoInSansadpic.twitter.com/c3GihhpXRo",67,3,98,,
2016-03-03T08:01:42,FrustIndian,TheFrustratedIndian,@ashutosh83B is this Tweet of a Literate Person?pic.twitter.com/caSKIdDKOn,16,2,18,,
